Mês,Código SH2,Descrição SH2,Exportação - 2025 - Valor US$ FOB,Exportação - 2025 - Quilograma Líquido,Importação - 2025 - Valor US$ FOB,Importação - 2025 - Quilograma Líquido,Exportação - 2024 - Valor US$ FOB,Exportação - 2024 - Quilograma Líquido,Importação - 2024 - Valor US$ FOB,Importação - 2024 - Quilograma Líquido,Exportação - 2023 - Valor US$ FOB,Exportação - 2023 - Quilograma Líquido,Importação - 2023 - Valor US$ FOB,Importação - 2023 - Quilograma Líquido,Exportação - 2022 - Valor US$ FOB,Exportação - 2022 - Quilograma Líquido,Importação - 2022 - Valor US$ FOB,Importação - 2022 - Quilograma Líquido,Exportação - 2021 - Valor US$ FOB,Exportação - 2021 - Quilograma Líquido,Importação - 2021 - Valor US$ FOB,Importação - 2021 - Quilograma Líquido,Exportação - 2020 - Valor US$ FOB,Exportação - 2020 - Quilograma Líquido,Importação - 2020 - Valor US$ FOB,Importação - 2020 - Quilograma Líquido,Exportação - 2019 - Valor US$ FOB,Exportação - 2019 - Quilograma Líquido,Importação - 2019 - Valor US$ FOB,Importação - 2019 - Quilograma Líquido,Exportação - 2018 - Valor US$ FOB,Exportação - 2018 - Quilograma Líquido,Importação - 2018 - Valor US$ FOB,Importação - 2018 - Quilograma Líquido,Exportação - 2017 - Valor US$ FOB,Exportação - 2017 - Quilograma Líquido,Importação - 2017 - Valor US$ FOB,Importação - 2017 - Quilograma Líquido,Exportação - 2016 - Valor US$ FOB,Exportação - 2016 - Quilograma Líquido,Importação - 2016 - Valor US$ FOB,Importação - 2016 - Quilograma Líquido,Exportação - 2015 - Valor US$ FOB,Exportação - 2015 - Quilograma Líquido,Importação - 2015 - Valor US$ FOB,Importação - 2015 - Quilograma Líquido,Exportação - 2014 - Valor US$ FOB,Exportação - 2014 - Quilograma Líquido,Importação - 2014 - Valor US$ FOB,Importação - 2014 - Quilograma Líquido,Exportação - 2013 - Valor US$ FOB,Exportação - 2013 - Quilograma Líquido,Importação - 2013 - Valor US$ FOB,Importação - 2013 - Quilograma Líquido,Exportação - 2012 - Valor US$ FOB,Exportação - 2012 - Quilograma Líquido,Importação - 2012 - Valor US$ FOB,Importação - 2012 - Quilograma Líquido,Exportação - 2011 - Valor US$ FOB,Exportação - 2011 - Quilograma Líquido,Importação - 2011 - Valor US$ FOB,Importação - 2011 - Quilograma Líquido,Exportação - 2010 - Valor US$ FOB,Exportação - 2010 - Quilograma Líquido,Importação - 2010 - Valor US$ FOB,Importação - 2010 - Quilograma Líquido,Exportação - 2009 - Valor US$ FOB,Exportação - 2009 - Quilograma Líquido,Importação - 2009 - Valor US$ FOB,Importação - 2009 - Quilograma Líquido,Exportação - 2008 - Valor US$ FOB,Exportação - 2008 - Quilograma Líquido,Importação - 2008 - Valor US$ FOB,Importação - 2008 - Quilograma Líquido,Exportação - 2007 - Valor US$ FOB,Exportação - 2007 - Quilograma Líquido,Importação - 2007 - Valor US$ FOB,Importação - 2007 - Quilograma Líquido,Exportação - 2006 - Valor US$ FOB,Exportação - 2006 - Quilograma Líquido,Importação - 2006 - Valor US$ FOB,Importação - 2006 - Quilograma Líquido,Exportação - 2005 - Valor US$ FOB,Exportação - 2005 - Quilograma Líquido,Importação - 2005 - Valor US$ FOB,Importação - 2005 - Quilograma Líquido,Exportação - 2004 - Valor US$ FOB,Exportação - 2004 - Quilograma Líquido,Importação - 2004 - Valor US$ FOB,Importação - 2004 - Quilograma Líquido,Exportação - 2003 - Valor US$ FOB,Exportação - 2003 - Quilograma Líquido,Importação - 2003 - Valor US$ FOB,Importação - 2003 - Quilograma Líquido,Exportação - 2002 - Valor US$ FOB,Exportação - 2002 - Quilograma Líquido,Importação - 2002 - Valor US$ FOB,Importação - 2002 - Quilograma Líquido,Exportação - 2001 - Valor US$ FOB,Exportação - 2001 - Quilograma Líquido,Importação - 2001 - Valor US$ FOB,Importação - 2001 - Quilograma Líquido,Exportação - 2000 - Valor US$ FOB,Exportação - 2000 - Quilograma Líquido,Importação - 2000 - Valor US$ FOB,Importação - 2000 - Quilograma Líquido,Exportação - 1999 - Valor US$ FOB,Exportação - 1999 - Quilograma Líquido,Importação - 1999 - Valor US$ FOB,Importação - 1999 - Quilograma Líquido,Exportação - 1998 - Valor US$ FOB,Exportação - 1998 - Quilograma Líquido,Importação - 1998 - Valor US$ FOB,Importação - 1998 - Quilograma Líquido,Exportação - 1997 - Valor US$ FOB,Exportação - 1997 - Quilograma Líquido,Importação - 1997 - Valor US$ FOB,Importação - 1997 - Quilograma Líquido
02. Fevereiro,90,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",98043,1232,12191662,252020,355060,5455,13524676,344059,156535,1777,14445564,566689,410894,6287,12789040,324323,266676,1595,11281550,322413,627558,9455,8660933,155709,883251,13732,11209423,215323,1095462,24388,7183159,132286,1651183,35578,7283853,137409,767774,10031,10040032,140174,1682901,22696,11357794,144709,1605753,35308,16084455,182439,1131231,13014,12064139,227294,1955902,31053,11823057,173202,1715992,41798,7965252,109274,3098094,66702,6188182,103822,2099843,52357,7091064,99420,2314110,76713,2955415,95088,2593031,53052,1138424,47392,1523633,49898,129963,2343,1499051,60440,271783,1334,385024,19033,1005573,39214,472776,16744,231228,2641,237396,8733,299825,19345,662066,17620,829550,8773,965803,12725,1018089,4954,151065,4393,446465,6127,435477,8534,989708,5556,373911,1211,1025158,3360
02. Fevereiro,88,"Aeronaves e aparelhos espaciais, e suas partes",324269,293,4615,2,213071,77,2896,11,55260,95,9900,39,0,0,827354,1020,0,0,3817,1,0,0,6529,3,0,0,6440,4,0,0,3755,3,0,0,6253,4,0,0,6758,5,0,0,51838,56,0,0,124173,284,0,0,287637,922,0,0,247960,4405,0,0,42668,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02. Fevereiro,87,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",7371572,2815559,6009313,937989,9487008,4176341,16356096,1935324,8790632,2790732,45073246,3610153,8396261,2902948,32919010,1927032,6338440,2858816,23019339,2251583,6749930,3297447,17000411,1591454,5928306,2493980,36314023,2855540,6551521,2989940,2253297,578243,4154962,2015723,2032284,457020,5172838,2132219,800779,307309,4656410,1665320,1221057,167311,6159999,2452081,3351712,477724,6568284,2184539,1194969,102548,6127518,2029118,2035963,343822,5067259,1843462,985231,98686,3680054,1570213,877179,241467,11077952,1929530,194907,19766,17466494,5515480,2283328,165062,10004226,3813083,413374,57743,11345772,4658641,36019,9644,11608174,4669924,1609044,144170,3439638,2767962,19358,6150,3467411,2222387,849,539,4157155,895751,418682,41427,4747255,2052895,439377,49368,6690292,2545982,78333,3790,4039201,1452359,143410,10959,9135865,3642148,111764,4985,3084841,1720024,968720,77336
02. Fevereiro,86,"Veículos e material para vias férreas ou semelhantes, e suas partes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização para vias de comunicação",100948,2073,441024,65257,5921,1680,242066,21425,359489,74809,0,0,0,0,0,0,68382,2077,0,0,19963,1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7396,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455,3,9,0,630,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,7,0,0,0,0,0,0,0,0,4500,74,0,0,0,0,0,0,0,0,0,0
02. Fevereiro,85,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",2257140,195153,66513577,9625077,2841825,184089,68433096,8186847,2243236,190861,48407814,5659971,2439025,202381,46533772,4739792,3822428,99669,48163329,7401691,2208654,112487,33770516,4521382,1619505,101603,37995153,5647077,1491141,129271,25447496,3954808,2376843,207116,17934687,2508511,1432946,100766,20590158,2728685,832641,54582,39951886,4799300,1267469,71761,32871734,3632184,804511,38331,30970202,3209673,1335412,58541,48660695,6142289,1071722,61985,30754977,4530033,754058,23487,38541486,8054943,1334292,142646,10774634,1616739,3025969,277826,10507667,1105972,1972616,111939,16025656,2035542,1417599,59145,8367169,1627568,1493621,45001,3881944,461116,379669,14292,1345654,51390,108087,10362,956880,112839,125273,3747,745918,81437,76241,4827,1050113,60086,569720,124399,687192,79313,132137,5252,691149,44596,343620,20599,1415350,223395,255812,30636,2020937,208923
02. Fevereiro,84,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",59798959,19355365,76720758,14368789,73976764,22936201,67239931,11578631,68247421,19916421,44080493,6306767,73423661,20872073,37338943,4670369,50310757,21979110,52989502,7644715,56582372,20899343,42815203,5803985,53438238,18455003,26806538,3282413,64912305,22309612,22414531,2867098,56778372,22757520,12663551,1716209,64849086,24598262,12618590,1363410,64317195,20885868,20732890,2852152,80861640,23545023,27577859,3251058,76195377,21419399,21720992,1836929,92634460,26469204,26647303,3419544,90032182,26048612,19862760,2396617,73529144,22587326,16295314,2317657,49239526,13612517,10784334,734193,75964725,27623667,10423172,1082017,64082610,26099236,7492650,620168,56371749,26349239,3368112,492196,51915113,26557826,3809125,341154,45065603,25138452,3555338,329115,41716088,21362676,11402157,365380,22765157,9810210,1398411,58438,31723641,13664784,5964231,300781,34562997,14604588,3027805,185341,36142052,14650971,4803344,391186,36076314,12405284,11284179,1088646,26327059,8107299,12140072,1171443
02. Fevereiro,83,Obras diversas de metais comuns,50360,4513,732129,249257,70989,8585,986423,493846,36174,5060,881826,278696,51747,3638,607340,291891,16628,4129,756745,474878,33685,3381,368486,354502,158392,18258,207746,64444,136494,18871,320575,316327,39667,4141,296750,43925,69590,7729,267203,25316,48537,4791,214726,70404,134421,9265,138845,11164,89408,7923,139251,52273,30654,4304,70456,4308,95216,12180,88277,11708,80794,6877,96304,43478,124378,9886,15369,8882,173762,22134,62966,39405,97345,20162,35590,18541,187313,18647,69127,36938,112467,15048,9005,4189,3116,169,8101,600,23431,5350,11768,748,9609,2707,10625,17000,6322,3846,23267,18550,26471,1531,9956,1171,11721,1186,1592,33,37943,775,7643,306,5596,110,25793,1672
02. Fevereiro,82,"Ferramentas, artefatos de cutelaria e talheres, e suas partes, de metais comuns",128227,2405,2931466,648694,149349,1662,2039826,829639,214483,9347,2133915,705126,95204,3334,1724719,521747,120800,8697,1216028,496577,58161,5687,1386790,593485,68802,6661,909548,333990,1444337,65717,795064,358442,114357,7361,380122,122276,131555,11951,454078,57324,103361,819,568779,73467,125286,11486,836193,111506,213968,12859,488407,37108,127198,9826,433741,30839,252895,9700,726152,91692,212188,7764,338070,42047,120268,13469,400476,77087,122701,18105,119735,6374,156122,12992,147009,2396,78898,30338,71007,1141,90039,10131,99256,2583,43826,18753,118306,5226,59399,11147,31161,526,39136,18684,65481,517,38409,9678,84590,385,26086,10613,232534,894,29092,4378,244920,2198,36207,12917,70217,525,30046,9239,46435,272
02. Fevereiro,79,Zinco e suas obras,2960,215,1763257,494667,2190,38,601482,47946,567457,99619,42931,2992,2261,18,1067639,302149,1808,11,618502,201075,158,8,756291,296071,350,1,1118404,398683,510,0,53482,3218,0,0,10673,767,200,0,340761,194166,1292,2,1027357,406263,584,6,38574,1201,801,1,7662,1363,1464,9,2939227,1455256,0,0,3,0,0,0,324690,122097,0,0,0,0,0,0,409,10,0,0,0,0,0,0,0,0,0,0,503,13,4845,359,0,0,0,0,21006,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224747,157717,85,4,1058,39
02. Fevereiro,76,Alumínio e suas obras,372542,58069,8813263,3121091,137978,20412,5041513,1240272,169983,32166,4331031,1342506,590527,127191,6271422,1734673,214415,67686,6111684,2499910,106664,1616,821584,346134,23158,2678,14096058,6307992,88246,24788,13988388,5547827,121331,28770,653418,219582,103441,29240,7442664,4015612,143131,29867,4372647,1726894,38431,3894,3896849,1816560,12324,871,11933354,4956510,29649,2299,8505783,3366927,52817,3188,3653143,1267963,54796,5299,6599658,2871072,64550,3263,1082009,530563,105862,11617,395274,44477,40098,5016,332246,72481,24897,2199,672816,208908,35545,3614,643106,240852,4777,513,29192,2470,7558,1230,43256,7357,12606,1689,1582,97,20048,3698,2043,342,37590,3962,49061,15759,2041,332,56149,17573,20551,2321,290768,103812,14634,1882,40234,13711
02. Fevereiro,74,Cobre e suas obras,7803301,802831,77929504,8511120,4707646,519806,45340799,5427955,7268475,767937,31720716,3463914,700150,62504,52825104,5394375,27033,861,48429884,6015884,1189062,175166,24765776,4166592,591151,88171,20754236,3396091,116780,13029,11452345,1565133,37965,2289,9302973,1578042,9668,275,15331168,3272743,20534,447,16087873,2395466,41617,867,40816389,5544605,66081,1221,40949074,5041099,22314,564,61986977,7768697,25848,1239,91144388,9563959,26577,983,63001713,8547575,13039,375,15753033,4755347,55994,1852,60518772,7565862,26694,1438,4091280,701536,65203,2702,92971,2551,15625,962,18833,841,6742,348,16678,1093,6396,318,31091,3014,26945,883,16445,1478,1940,51,437793,215647,24391,3258,4989,655,7870,639,79562,6828,12955,575,221059,41831,1896,172,76739,5508
02. Fevereiro,73,"Obras de ferro fundido, ferro ou aço",1985709,507364,4319258,2547016,1864254,410077,4350343,1948497,2508973,659471,5454246,2743504,3471824,957077,4963986,2241548,1607703,543547,4991382,2542827,1334709,473704,2730738,1263893,1758896,629187,2732568,1051381,2961149,1106157,3013006,975793,2184166,745886,1312333,436404,1255397,434908,1177950,394930,1796115,533287,3712514,1514716,3061340,765002,2551881,1059233,2376000,678960,2505147,1015086,2939232,790250,2606984,1072460,2626028,824032,3696012,2588057,3689416,1196336,1557081,737702,4263481,1268874,1051183,234861,4473613,1594227,2882732,1529498,3326452,1660066,659804,88141,3022401,1380990,436681,92515,2820334,1629605,827759,528303,2502074,1887191,85898,2168,1649906,1172884,243398,108364,1244109,748172,246685,91483,1566173,908425,146959,69245,2152587,1231392,337937,127933,3515328,1751385,197824,86928,4777489,2427151,455441,235554,2643638,1339187,301347,189749
02. Fevereiro,72,"Ferro fundido, ferro e aço",499549,1579170,9418146,8295188,1333216,2863406,15631332,14217621,1143261,1753089,9779997,10484722,1446661,2445692,17150769,17056621,1638920,2631372,6025884,7518590,2058799,7455236,7506845,8559397,18037656,50578161,6695896,6202304,1630152,2998057,10584577,11951841,1312401,4089673,3961658,4273552,1059046,2870851,3563799,4251961,1034143,2015116,6886677,7623436,1899054,2929096,9640997,9583067,2281467,4090165,3935333,3756225,1784090,2255688,5998841,5660790,1219809,1156935,10400963,12271947,609819,626371,6489754,7163032,717417,658822,18494804,15562589,1099403,1150468,447129,396386,706084,824811,892954,335099,625325,783353,566566,868723,482095,655492,1195710,648357,518343,985795,179601,224253,342424,665307,55589,101073,0,0,483980,1899622,626708,1100681,281627,326433,479697,800826,8716,6422,490860,799388,793333,1272348,1184167,1761509,327931,280292,148661,277150,582538,761844
02. Fevereiro,71,"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos (plaquê), e suas obras; bijuterias; moedas",8568,18,3859,1604,0,0,19414,146,0,0,97365,2630,3558,3,9801,797,0,0,0,0,0,0,3070,1965,0,0,159,119,0,0,1645,546,0,0,3449,608,0,0,113,97,0,0,720,153,0,0,0,0,0,0,4554,220,0,0,0,0,0,0,5449,2277,0,0,1131,800,0,0,0,0,0,0,12534,6295,0,0,950,2051,32100,63,0,0,0,0,0,0,0,0,0,0,232,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,3,0,0,57,0,0,0,0,0
02. Fevereiro,70,Vidro e suas obras,872,72,1855661,2681773,707,11,3004368,3458372,9802,190,927003,1274258,4228,669,1776725,3028249,28283,2386,1287633,1854920,48937,2216,804149,1644628,21146,1267,383140,545154,18,0,364208,216166,82346,5294,109575,62540,17206,1340,114194,70694,6801,320,307141,299619,61616,3747,512254,498164,53722,3821,361709,474603,2887,58,277865,363691,23345,669,130210,65204,57023,3280,769200,635220,54591,6219,483286,160619,25963,2562,489325,176393,25960,1933,286383,113220,49015,4340,202480,56161,46151,8158,11064,6965,6762,684,3677,1718,15093,2130,11601,2555,48581,7988,44076,10689,3759,561,596330,14623,36528,8241,579279,16054,12069,3927,577226,22554,34352,4774,329298,358555,8576,1252,332987,12788
02. Fevereiro,68,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes",43134,617,587190,248892,16185,124,1211005,583476,42396,2233,588273,365270,62440,6668,835237,294510,5960,337,454012,214825,1545,3,263100,66208,25131,3087,367325,127236,22690,1147,228396,316931,15133,339,111868,234298,1422,2,124154,261572,9963,754,388803,517062,26419,1385,244897,26580,32067,729,144685,34131,27282,673,26461,231,38116,967,174390,45650,15388,244,82354,13058,5586,3820,31638,1129,17509,20,82476,17859,223,5,115167,20434,51,0,12126,1337,5807,44,113420,11574,3151,97,9093,2290,1678,5,56841,8809,1552,19,6576,1052,4077,4,17788,558,669,8,32482,4651,3407,37,39922,16025,1911,27,15381,1061,1979,19,16749,1778
02. Fevereiro,63,"Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",259202,29472,357809,112445,335532,36674,418334,123991,550069,54153,680913,248943,756766,77792,664459,247107,271977,37983,478205,133424,552882,47713,301203,130921,220288,25519,382580,81182,528100,55214,97350,16041,559857,69043,43180,11342,574473,71397,107081,12685,432887,46850,354148,31244,701284,64823,210236,37627,422515,43298,67061,11855,748176,64005,160820,15080,325444,29446,300947,29617,730238,73632,1478,56,931219,100740,0,0,1226387,114354,3120,2400,1677659,187154,0,0,2089979,261229,0,0,2553165,362328,0,0,3093649,434842,0,0,2867882,452070,0,0,2322816,346651,0,0,2405995,304469,0,0,2758952,318588,0,0,1843283,194293,304,5,2103027,240773,0,0,3244800,370100,0,0
02. Fevereiro,62,"Vestuário e seus acessórios, exceto de Malha",86332,2349,975734,70195,239675,3379,574345,69593,227436,3044,1347185,145147,177993,6238,61426,22780,48610,2521,106659,3775,91295,1626,1509887,114237,113529,1616,1670106,112486,242979,13881,889904,90852,126530,6543,589397,50043,129587,6549,3094517,247338,132227,6408,4074132,282300,112099,6000,4254441,288008,150344,7629,3819876,232135,77264,3886,9992640,644218,222570,8777,2165481,174890,185053,9602,1685850,139833,162847,12785,1019706,85863,385892,21821,279556,24688,311561,18777,6631,7484,149440,11701,12312,6427,145713,14340,0,0,9688,912,0,0,111890,12691,0,0,55577,9147,0,0,34605,3330,0,0,86324,6593,0,0,82826,7982,853,4,94795,9376,0,0,92157,9752,0,0
02. Fevereiro,61,"Vestuário e seus acessórios, de malha",6569,212,991709,168954,5319,217,863917,126709,46175,975,734683,88965,26849,604,305638,42069,13993,210,150157,30551,44331,1390,1551261,182562,18488,481,2080862,221316,8691,259,1453064,156833,6007,189,697638,71560,30715,763,3444739,316609,9134,222,2541635,249192,32659,497,2828703,275487,7663,106,1906283,138516,18868,929,4097696,296652,97958,5495,1311891,94299,4269,78,481477,51502,30266,2513,210358,21022,58840,6544,0,0,42903,3825,31054,12313,37697,3618,67334,4701,29814,4152,0,0,49020,8057,0,0,329760,28189,0,0,119916,6156,4189,307,318575,16759,1531,87,137360,11233,0,0,8750,1022,0,0,218572,8348,301,2,150702,4612,0,0
02. Fevereiro,60,Tecidos de malha,306816,30088,617330,324817,71732,5305,262700,97657,87665,8700,393592,175866,121332,8008,345548,115846,20055,2238,326228,131042,36647,3491,469913,152979,64093,3420,591798,209831,107988,9453,351798,153018,63100,4863,307945,117009,5580,408,424728,127256,0,0,1379371,324069,17734,1959,312600,66264,0,0,312467,69787,0,0,512174,83090,0,0,998,134,0,0,0,0,0,0,0,0,0,0,0,0,63472,9796,0,0,63069,11762,0,0,59404,8866,0,0,67874,14515,0,0,13679,3822,0,0,0,0,0,0,57895,5903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02. Fevereiro,59,"Tecidos impregnados, revestidos, recobertos ou estratificados; artigos para usos técnicos de matérias têxteis",37783,5099,305685,132479,19385,3009,93390,30913,136621,16713,121148,35099,113284,13282,314502,69496,64415,9385,60714,18425,84647,12310,135838,43098,51811,7788,9596,51,55195,7141,28192,8219,29887,3302,106820,13371,3090,8,56912,16184,3705,81,32301,1905,1846,33,43352,1214,2783,42,5790,184,22676,199,2511,53,1495,15,2916,8,1499,112,7551,441,132,0,2923,29,5491,459,65809,12475,1400,62,65458,17029,388,38,16319,888,3696,413,1315,72,364,76,7469,120,532,62,28219,967,421,9,716,21,14165,209,5439,67,1403,259,31845,1507,102,10,2903,56,1537,11,9500,1720,1016,114,143083,11499
02. Fevereiro,58,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,11565,1301,50839,17846,19060,2329,71145,27708,47103,5602,148652,27158,55794,6524,129994,39668,41094,5839,104079,43307,77452,10678,105842,35202,13912,1219,73854,23819,44665,4651,89798,27452,43076,4321,87912,30674,161959,16806,29112,8763,98021,11071,252427,54896,120138,10428,53494,9840,188303,16192,55792,10930,92469,7692,152697,20543,160239,16890,5901,975,150564,17267,3855,845,2617,334,6970,157,13327,1006,0,0,0,0,0,0,114,5,0,0,0,0,16,0,267,60,0,0,0,0,5090,126,0,0,0,0,1211,152,17421,1115,1714,166,92,5,0,0,0,0,1652,78,0,0,4079,250,0,0
02. Fevereiro,56,"Pastas (ouates), feltros e falsos tecidos; fios especiais; cordéis, cordas e cabos; artigos de cordoaria",6323,25,187058,109729,5742,24,139370,55434,2412,9,128101,41168,7105,25,162845,67860,5611,29,255098,114250,981,55,52749,21046,1278,2,46579,34776,1246,3,29295,18682,1735,29,18736,2404,1150,6,5247,3802,241,2,305036,63439,473,2,30564,35441,1163,10,212,2,3810,258,147746,151672,6009,707,48884,43414,430,2,31767,1988,467,2,0,0,0,0,45394,6546,0,0,593,6,0,0,1750,23,40,9,278,3,0,0,102713,14173,0,0,80780,13917,0,0,7707,20,0,0,72419,12511,350,16,140274,15260,0,0,0,0,60,3,0,0,1195,72,0,0
02. Fevereiro,55,"Fibras sintéticas ou artificiais, descontínuas",44320,4007,2225722,749904,5265,690,68528,22766,47379,5574,442492,175097,14337,1465,775985,230821,0,0,510270,398426,11218,1190,381037,243541,916,79,521010,334909,15220,1369,511411,245431,4039,515,165355,51381,1084,116,95808,48744,11300,888,85550,12376,6099,501,115331,42912,2872,225,93205,45680,0,0,563126,159956,0,0,98391,48007,0,0,59397,46000,0,0,310212,99288,0,0,597448,239774,0,0,101421,42820,0,0,0,0,0,0,0,0,0,0,13505,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25915,6532,0,0,22505,5443,0,0,3233,148,9,0,1703,79
02. Fevereiro,54,Filamentos sintéticos ou artificiais,10149,1288,3785631,1537125,7547,972,1676364,473511,154776,20038,1018414,281324,41902,3545,1124182,452108,60659,9927,1286486,716284,90929,14280,1281725,562078,14687,1859,975139,370091,107605,14424,1125734,572062,20082,2569,608151,240346,27510,3664,1821406,804214,30944,4367,2433129,1074740,34428,3229,1441115,573901,35108,3042,1570660,590044,131081,9852,1274169,529797,150510,13327,1055563,321495,71360,4325,774105,406311,41266,2997,0,0,158891,13378,114389,26713,263,24,71027,18007,12250,2376,124283,66988,90265,16867,406634,303253,74390,15564,254374,190629,16927,3344,279269,224400,8376,1718,416807,300696,65761,10016,556592,363088,0,0,337707,101274,0,0,123243,48806,98,3,193940,45105,0,0,514124,165162
02. Fevereiro,52,Algodão,52288,5623,127899,43256,17958,2160,212661,70198,87795,8956,162049,42820,108412,12189,153214,38092,87956,15501,128650,20456,165463,17636,106924,38102,111127,12868,167956,57154,114749,12085,0,0,57189,6202,167600,55591,41537,8069,0,0,135345,17356,0,0,72901,6589,67791,18576,157021,18211,0,0,114324,8226,2889,59,41892,4301,4570,163,59356,6269,239124,115668,13698,1483,0,0,194495,20060,147154,42155,135573,20547,7096,245,93163,10918,0,0,233603,37328,0,0,301613,45636,0,0,46374,8454,0,0,11218,2363,0,0,49799,6790,0,0,127278,14580,179976,143282,50182,5554,249063,174638,383294,38916,1291098,739594,320963,33780,1155036,593362
02. Fevereiro,49,"Livros, jornais, gravuras e outros produtos das indústrias gráficas; textos manuscritos ou datilografados, planos e plantas",171007,911,2826,81,495659,14291,12739,609,382919,1852,29641,13269,378265,2184,4698,13284,171757,976,3598,6543,128710,677,49838,27449,71637,660669,6260,2078,191283,9247,20489,10911,299772,2468,9871,400,707,54,104910,59,33019,441,74440,1464,3159,507,13808,2519,725,718,1412,906,4641,506,2773,138,2541,364,4569,182,2857,373,27201,4403,15465,490,9389,2841,8362,121,3657,1755,1251,73,8866,2599,547,326,6795,1108,312,165,2741,213,3592,527,5438,1587,9,2,30339,1906,1020,51,89726,5259,644,55,24391,2192,5109,393,53115,13756,2100,225,8345,5824,0,0,22946,980,547,13,6095,191
02. Fevereiro,48,"Papel e cartão; obras de pasta de celulose, de papel ou de cartão",3359,14417,955467,496832,29398,32625,763008,374700,58310,22223,593013,306673,41679,17135,392749,158589,1670,149,1033727,591611,22967,12275,1274065,648876,10872,3470,1483636,822363,1344,75,1173425,656041,1424,15,968821,828785,28892,3817,330595,241731,18750,5549,371261,272870,91002,104465,102202,75416,27836,9690,105345,21359,1684,389,29175,10496,481,12,452136,530069,316,286,28520,16744,40981,11090,21654,7272,6066,1009,166306,84700,1274,1076,137113,42258,190,138,296732,113035,123,60,58441,22476,1349,356,10,5,3239,611,18905,25872,2790,205,86439,89104,286,65,19669,3625,438,253,2376,375,0,0,11794,3521,1422,45,12879,5158,1472,201,27857,5257
02. Fevereiro,44,"Madeira, carvão vegetal e obras de madeira",10,3,750197,513039,1095,2761,752817,438132,1042,7386,565362,330237,2332,16488,590284,423059,2084,14772,547729,360880,31110,435891,478063,295251,0,0,75801,53938,40944,144312,100882,51314,2614,8907,87842,93913,17404,53000,22902,13742,43301,68440,164243,152442,0,0,151804,104368,0,0,78330,50466,394,36,32480,38234,55359,64500,50197,36742,77026,69800,50557,16663,45991,68214,20448,19624,172788,101981,17918,21454,213220,230224,2551,96,69569,83827,0,0,192906,156582,0,0,155948,399605,0,0,95182,183157,0,0,246777,937114,429,53,308029,1008206,0,0,769410,2588698,0,0,564339,1796591,0,0,503158,1250691,0,0,739169,2207337,0,0
02. Fevereiro,42,"Obras de couro; artigos de correeiro ou de seleiro; artigos de viagem, bolsas e artefatos semelhantes; obras de tripa",0,1,802877,105352,0,0,921770,254308,6,3,605513,138674,5,1,157923,33629,0,0,259158,104742,13708,304,271446,97316,94,3,224520,66117,0,0,186230,86498,0,0,40844,14116,325,19,11634,10040,0,0,153708,61406,3,3,237532,59105,0,0,196629,59943,4491,156,42861,4161,1265,55,132667,81623,2868,156,45549,24596,748,91,34274,19458,3731,269,16926,8860,434,28,6803,1541,0,0,0,0,3556,612,1260,912,3911,472,59,9,1902,308,34,11,14,1,0,0,0,0,287,10,0,0,237,2,2565,96,1527,5,0,0,0,0,0,0,0,0
